Year,Team,Conf,Seed,Wins,Won_ConfT,Round_32,Sweet_16,Elite_8,Final_4,Champ_Game,Won_Natty,AdjO,AdjD,AdjEM,BARTHAG,EFG%,EFG%D,FT%,FTR,FT_Off_Impact,FT_Off_Eff,FTRD,FT_Def_Impact,FT_Def_Eff,FT_Net_Impact,FT_Net_Eff,TOV%,TOV%D,TOV%_Diff,OREB%,DREB%,2PT%,2PTR,2pt_Off_Impact,2pt_Off_Eff,2PT%D,2PTRD,2pt_Def_Impact,2pt_Def_Eff,2pt_Net_Impact,2pt_Net_Eff,3PT%,3PTR,3pt_Off_Impact,3pt_Off_Eff,3PT%D,3PTRD,3pt_Def_Impact,3pt_Def_Eff,3pt_Net_Impact,3pt_Net_Eff,AST%,Height,Experience,Talent,AdjT,W,Elite_SOS,Norm_Elite_SOS,WAB
2015,West Virginia,B12,5,2,0,1,1,0,0,0,0,113.252,94.4993,18.7531,0.88,0.466,0.526,0.66,0.404,14.74,14.31,0.559,19.51,18.94,-4.77,-4.63,0.187,0.282,0.095,0.409,0.689,0.459,0.662,16.79,16.30,0.516,0.682,17.18,16.68,-0.38,-0.37,0.319,0.338,5.96,5.79,0.365,0.318,5.67,5.50,0.29,0.29,0.572,80.267,1.361,49.102,67.9793,23,29.931,0.601,4.1
2015,Wichita St.,MVC,7,2,0,1,1,0,0,0,0,114.962,93.3065,21.6555,0.925,0.507,0.452,0.692,0.354,12.77,13.71,0.368,12.68,13.61,0.09,0.10,0.152,0.216,0.064,0.348,0.73,0.489,0.647,16.49,17.71,0.425,0.703,14.40,15.46,2.09,2.25,0.359,0.353,6.60,7.09,0.344,0.297,4.92,5.29,1.68,1.81,0.565,78.755,1.835,11.93,61.4547,27,18.668,0.329,4.2
2015,Wisconsin,B10,1,5,1,1,1,1,1,1,0,126.815,93.2904,33.5251,0.974,0.546,0.467,0.763,0.356,13.82,15.70,0.211,7.30,8.29,6.52,7.41,0.124,0.167,0.043,0.319,0.763,0.551,0.63,17.66,20.07,0.44,0.733,15.60,17.73,2.06,2.34,0.357,0.37,6.72,7.64,0.36,0.267,4.65,5.28,2.07,2.35,0.502,82.389,2.077,67.699,58.0767,31,30.284,0.609,11.4
2015,Wofford,SC,12,0,0,0,0,0,0,0,0,104.909,98.5115,6.39782,0.648,0.516,0.469,0.69,0.38,13.13,14.31,0.365,12.62,13.76,0.50,0.55,0.173,0.201,0.028,0.293,0.723,0.495,0.671,16.63,18.13,0.473,0.682,15.60,17.01,1.03,1.12,0.371,0.329,6.11,6.66,0.308,0.318,4.74,5.16,1.37,1.50,0.567,78.683,1.986,1.842,60.5424,26,14.245,0.222,0.2
2015,Wyoming,MWC,12,0,0,0,0,0,0,0,0,104.478,98.0741,6.40364,0.642,0.521,0.467,0.709,0.41,13.86,15.60,0.267,9.17,10.32,4.69,5.28,0.187,0.181,-0.006,0.221,0.731,0.546,0.603,15.70,17.67,0.44,0.648,13.70,15.41,2.00,2.25,0.323,0.397,6.11,6.88,0.344,0.352,5.82,6.55,0.30,0.34,0.666,80.105,2.321,11.536,58.648,23,16.07,0.266,-1.6
2015,Xavier,BE,6,2,0,1,1,0,0,0,0,115.283,96.6313,18.6517,0.886,0.53,0.502,0.725,0.381,14.76,14.95,0.344,12.95,13.12,1.81,1.83,0.18,0.192,0.012,0.313,0.729,0.534,0.672,19.18,19.42,0.489,0.628,16.17,16.38,3.01,3.04,0.349,0.328,6.12,6.20,0.35,0.372,6.86,6.94,-0.74,-0.75,0.629,81,1.566,55.641,65.1714,21,30.82,0.622,1.4
2014,Albany,AE,16,0,0,0,0,0,0,0,0,102.179,103.893,-1.71363,0.447,0.487,0.482,0.748,0.425,15.74,16.83,0.292,10.48,11.20,5.26,5.62,0.198,0.187,-0.011,0.324,0.708,0.466,0.736,16.98,18.15,0.456,0.639,14.62,15.64,2.36,2.52,0.364,0.264,4.76,5.09,0.352,0.361,6.38,6.82,-1.62,-1.73,0.493,80.133,2.191,0.235,61.7185,18,10.783,0.139,-8.6
2014,American,Pat,15,0,0,0,0,0,0,0,0,103.925,98.0491,5.87548,0.639,0.563,0.459,0.71,0.349,11.44,12.61,0.412,14.13,15.57,-2.69,-2.96,0.229,0.199,-0.03,0.27,0.701,0.557,0.644,16.56,18.25,0.454,0.693,15.09,16.63,1.47,1.62,0.382,0.356,6.28,6.92,0.313,0.307,4.61,5.08,1.67,1.84,0.657,79.768,1.72,0.727,59.8927,20,13.329,0.200,-5.5
2014,Arizona,P12,1,3,0,1,1,1,0,0,0,115.193,84.7964,30.3964,0.963,0.516,0.422,0.655,0.417,14.48,15.14,0.345,12.61,13.19,1.87,1.96,0.16,0.19,0.03,0.372,0.74,0.509,0.735,19.84,20.74,0.405,0.738,15.28,15.98,4.55,4.76,0.356,0.265,5.00,5.23,0.314,0.262,4.21,4.40,0.80,0.83,0.575,81.238,1.079,82.869,63.1175,30,28.319,0.562,9.4
2014,Arizona St.,P12,10,0,0,0,0,0,0,0,0,110.175,94.7808,15.3941,0.834,0.523,0.46,0.694,0.42,16.50,16.10,0.37,14.83,14.47,1.67,1.63,0.163,0.171,0.008,0.242,0.699,0.489,0.625,17.30,16.88,0.45,0.725,18.29,17.85,-0.99,-0.97,0.386,0.375,8.19,8.00,0.324,0.275,4.99,4.88,3.20,3.12,0.561,81.727,1.901,30.871,67.6129,21,27.225,0.535,1.2
2014,Baylor,B12,6,2,0,1,1,0,0,0,0,118.684,100.799,17.8854,0.857,0.514,0.486,0.673,0.437,14.71,15.88,0.327,12.02,12.98,2.69,2.90,0.182,0.159,-0.023,0.411,0.671,0.482,0.655,15.79,17.04,0.456,0.677,15.88,17.14,-0.08,-0.09,0.384,0.345,6.63,7.15,0.367,0.323,6.10,6.58,0.53,0.57,0.581,82.044,2.021,51.342,61.1487,22,30.866,0.623,3.1
2014,BYU,WCC,10,0,0,0,0,0,0,0,0,114.713,99.9591,14.7544,0.815,0.51,0.49,0.688,0.476,19.74,18.31,0.36,15.26,14.15,4.48,4.16,0.153,0.167,0.014,0.35,0.714,0.495,0.778,23.22,21.53,0.478,0.649,18.39,17.06,4.82,4.47,0.373,0.222,4.99,4.63,0.341,0.351,7.10,6.58,-2.10,-1.95,0.534,81.298,1.425,40.749,71.172,22,24.303,0.465,0.6
2014,Cal Poly,BW,16,0,0,0,0,0,0,0,0,103.247,103.846,-0.59937,0.47,0.463,0.491,0.687,0.33,11.37,12.75,0.429,14.82,16.62,-3.45,-3.87,0.148,0.179,0.031,0.308,0.67,0.441,0.649,14.35,16.09,0.483,0.69,16.10,18.06,-1.75,-1.96,0.335,0.351,5.90,6.61,0.34,0.31,5.09,5.71,0.80,0.90,0.523,79.591,1.814,3.745,58.8564,11,19.389,0.346,-10.7
2014,Cincinnati,Amer,5,0,0,0,0,0,0,0,0,109.197,90.1186,19.0788,0.883,0.479,0.446,0.709,0.391,14.03,15.11,0.353,11.99,12.91,2.05,2.20,0.174,0.225,0.051,0.391,0.677,0.469,0.688,16.33,17.59,0.43,0.676,13.80,14.87,2.53,2.72,0.335,0.312,5.29,5.70,0.319,0.324,4.91,5.29,0.38,0.41,0.536,79.957,1.945,51.198,61.2764,27,24.925,0.480,5.3
2014,Coastal Carolina,BSth,16,0,0,0,0,0,0,0,0,97.0064,102.979,-5.97261,0.355,0.479,0.472,0.693,0.389,14.14,14.16,0.391,15.01,15.04,-0.87,-0.88,0.204,0.185,-0.019,0.348,0.701,0.479,0.689,17.31,17.34,0.465,0.576,14.38,14.41,2.93,2.93,0.320,0.311,5.22,5.23,0.321,0.424,7.31,7.32,-2.09,-2.09,0.403,79.554,1.413,3.527,65.898,18,9.213,0.101,-7.7
2014,Colorado,P12,8,0,0,0,0,0,0,0,0,107.9,95.4275,12.4727,0.801,0.485,0.493,0.716,0.484,18.18,18.43,0.306,11.66,11.83,6.52,6.61,0.194,0.181,-0.013,0.343,0.74,0.487,0.698,17.84,18.08,0.469,0.641,16.03,16.25,1.81,1.83,0.320,0.302,5.07,5.14,0.357,0.359,6.83,6.93,-1.76,-1.79,0.491,80.724,0.938,65.69,65.097,23,28.422,0.564,2.4
2014,Connecticut,Amer,7,6,0,1,1,1,1,1,1,111.355,92.2385,19.1162,0.893,0.514,0.439,0.761,0.386,15.35,15.98,0.355,12.96,13.49,2.39,2.49,0.176,0.195,0.019,0.312,0.666,0.48,0.662,16.60,17.28,0.414,0.684,14.45,15.05,2.15,2.24,0.387,0.338,6.83,7.11,0.329,0.316,5.31,5.52,1.53,1.59,0.516,81.475,2.055,59.433,63.4064,26,27.116,0.533,4.7
2014,Creighton,BE,3,1,0,1,0,0,0,0,0,125.701,100.913,24.7882,0.935,0.593,0.48,0.752,0.343,13.98,14.44,0.329,12.76,13.18,1.22,1.26,0.152,0.151,-0.001,0.281,0.722,0.562,0.553,16.84,17.39,0.468,0.652,16.55,17.10,0.29,0.30,0.421,0.447,10.20,10.53,0.336,0.348,6.34,6.55,3.85,3.98,0.645,79.997,2.416,27.104,63.9037,26,26.415,0.516,5.6
2014,Dayton,A10,11,3,0,1,1,1,0,0,0,113.694,100.71,12.9838,0.795,0.526,0.494,0.681,0.413,14.71,15.20,0.432,15.96,16.49,-1.25,-1.29,0.181,0.191,0.01,0.349,0.714,0.507,0.684,18.14,18.75,0.485,0.679,17.02,17.58,1.12,1.16,0.378,0.316,6.25,6.46,0.343,0.321,5.69,5.88,0.56,0.58,0.509,79.839,1.645,40.971,63.8792,23,21.556,0.399,0.6
2014,Delaware,CAA,13,0,0,0,0,0,0,0,0,111.299,105.513,5.78601,0.63,0.506,0.491,0.709,0.432,18.69,17.49,0.378,15.88,14.86,2.81,2.63,0.135,0.167,0.032,0.295,0.673,0.499,0.656,19.98,18.69,0.495,0.684,19.90,18.61,0.08,0.07,0.345,0.344,7.24,6.78,0.321,0.316,5.96,5.58,1.28,1.20,0.404,78.844,2.094,10.393,70.5569,25,15.098,0.243,-1.4
2014,Duke,ACC,3,0,0,0,0,0,0,0,0,124.75,99.4399,25.3098,0.949,0.54,0.49,0.726,0.393,15.83,16.12,0.402,15.15,15.42,0.68,0.70,0.144,0.187,0.043,0.351,0.683,0.508,0.61,17.20,17.51,0.5,0.76,20.03,20.39,-2.83,-2.88,0.394,0.39,8.53,8.68,0.305,0.24,3.86,3.93,4.67,4.75,0.545,80.646,1.373,86.76,64.8311,26,30.879,0.624,6.5
2014,Eastern Kentucky,OVC,15,0,0,0,0,0,0,0,0,111.315,108.295,3.01993,0.586,0.57,0.555,0.754,0.437,17.88,18.27,0.553,19.36,19.78,-1.48,-1.51,0.16,0.242,0.082,0.23,0.666,0.562,0.561,17.11,17.48,0.561,0.638,17.53,17.91,-0.42,-0.43,0.386,0.439,9.20,9.39,0.363,0.362,6.44,6.57,2.76,2.82,0.549,78.32,2.504,1.4,64.6059,22,12.669,0.184,-3.3
2014,Florida,SEC,1,4,1,1,1,1,1,0,0,116.216,88.4056,27.8106,0.955,0.527,0.451,0.661,0.434,14.51,15.56,0.326,11.21,12.01,3.31,3.55,0.178,0.219,0.041,0.356,0.712,0.513,0.647,16.79,18.01,0.429,0.685,14.13,15.15,2.67,2.86,0.368,0.353,6.57,7.05,0.333,0.315,5.04,5.41,1.53,1.64,0.548,80.174,1.993,69.322,61.5519,32,29.067,0.580,11.7
2014,George Washington,A10,9,0,0,0,0,0,0,0,0,110.212,95.9821,14.2297,0.825,0.516,0.47,0.654,0.467,16.28,16.33,0.335,12.67,12.71,3.61,3.62,0.19,0.196,0.006,0.348,0.69,0.502,0.714,19.11,19.16,0.47,0.64,15.92,15.96,3.19,3.20,0.369,0.286,5.63,5.64,0.314,0.36,5.98,6.00,-0.36,-0.36,0.557,81.176,1.769,27.304,65.8095,24,24.145,0.461,3.2
2014,Gonzaga,WCC,8,1,0,1,0,0,0,0,0,113.594,92.9558,20.6386,0.908,0.554,0.444,0.71,0.406,15.47,15.81,0.383,14.53,14.86,0.93,0.95,0.169,0.178,0.009,0.307,0.705,0.54,0.673,19.50,19.93,0.428,0.684,15.54,15.88,3.96,4.05,0.387,0.327,6.79,6.94,0.318,0.316,5.33,5.45,1.46,1.49,0.544,81.438,2.039,47.31,64.5603,27,19.867,0.358,4
2014,Harvard,Ivy,12,1,0,1,0,0,0,0,0,112.027,94.7095,17.3178,0.861,0.523,0.461,0.726,0.477,18.30,18.83,0.365,13.15,13.54,5.14,5.29,0.176,0.214,0.038,0.326,0.711,0.499,0.718,18.93,19.48,0.448,0.693,15.65,16.11,3.28,3.38,0.389,0.282,5.80,5.97,0.326,0.307,5.04,5.19,0.75,0.77,0.587,79.025,2.089,23.108,64.1253,25,13.951,0.215,2.2
2014,Iowa,B10,11,0,0,0,0,0,0,0,0,120.152,99.1218,21.0299,0.918,0.513,0.473,0.733,0.458,19.48,18.59,0.348,13.94,13.30,5.54,5.29,0.161,0.19,0.029,0.381,0.711,0.507,0.725,21.33,20.35,0.47,0.628,16.53,15.78,4.79,4.57,0.353,0.275,5.63,5.38,0.32,0.372,6.67,6.36,-1.04,-0.99,0.579,82.007,1.876,58.577,69.1598,20,30.549,0.616,1.2
2014,Iowa St.,B12,3,2,1,1,1,0,0,0,0,116.764,95.8121,20.9515,0.895,0.538,0.471,0.694,0.372,15.58,14.59,0.311,13.13,12.30,2.44,2.29,0.144,0.162,0.018,0.281,0.717,0.546,0.619,20.39,19.09,0.454,0.662,17.75,16.62,2.64,2.47,0.351,0.381,8.07,7.56,0.336,0.338,6.71,6.28,1.36,1.27,0.634,78.35,1.565,47.303,70.4795,26,31.563,0.640,7.5
2014,Kansas,B12,2,1,0,1,0,0,0,0,0,119.974,94.5731,25.4011,0.934,0.545,0.471,0.711,0.489,18.84,18.59,0.458,18.33,18.09,0.50,0.50,0.19,0.163,-0.027,0.371,0.709,0.557,0.708,21.37,21.08,0.441,0.689,17.01,16.79,4.36,4.30,0.345,0.292,5.46,5.39,0.359,0.311,6.25,6.17,-0.79,-0.78,0.552,81.076,0.73,89.062,66.8907,24,35.326,0.731,6.9
2014,Kansas St.,B12,9,0,0,0,0,0,0,0,0,108.305,93.9099,14.3949,0.849,0.49,0.454,0.658,0.408,13.93,14.44,0.455,16.82,17.43,-2.89,-2.99,0.185,0.188,0.003,0.35,0.67,0.484,0.677,17.00,17.63,0.46,0.688,16.36,16.96,0.64,0.66,0.334,0.323,5.60,5.80,0.294,0.312,4.74,4.92,0.86,0.89,0.635,79.344,1.513,59.93,63.6653,20,28.247,0.560,0.5
2014,Kentucky,SEC,8,5,0,1,1,1,1,1,0,116.202,95.0512,21.1505,0.901,0.497,0.45,0.682,0.538,19.42,19.83,0.378,14.62,14.93,4.80,4.90,0.181,0.163,-0.018,0.422,0.701,0.5,0.72,19.05,19.46,0.44,0.706,16.80,17.16,2.25,2.30,0.325,0.28,4.82,4.92,0.317,0.294,5.04,5.15,-0.22,-0.23,0.457,81.978,0.322,93.139,64.6236,24,29.5,0.590,3.9
2014,Louisiana Lafayette,SB,14,0,0,0,0,0,0,0,0,109.939,104.85,5.08877,0.655,0.519,0.501,0.665,0.449,16.63,15.94,0.441,17.65,16.92,-1.02,-0.98,0.191,0.187,-0.004,0.367,0.679,0.499,0.677,18.82,18.04,0.503,0.699,19.68,18.87,-0.86,-0.83,0.374,0.323,6.73,6.45,0.33,0.301,5.56,5.33,1.17,1.12,0.478,78.53,1.864,7.218,68.8604,20,16.225,0.270,-3.8
2014,Louisville,Amer,4,2,0,1,1,0,0,0,0,119.102,88.5345,30.5677,0.97,0.54,0.438,0.659,0.404,15.29,14.95,0.382,13.79,13.48,1.50,1.47,0.149,0.252,0.103,0.373,0.671,0.53,0.644,19.61,19.17,0.439,0.693,15.36,15.02,4.25,4.15,0.371,0.356,7.59,7.42,0.291,0.307,4.51,4.41,3.08,3.01,0.542,80.55,1.843,58.072,67.4981,29,21.304,0.392,5.3
2014,Manhattan,MAAC,13,0,0,0,0,0,0,0,0,106.544,96.9886,9.55527,0.734,0.508,0.456,0.662,0.559,20.22,19.61,0.525,19.97,19.37,0.25,0.24,0.197,0.218,0.021,0.348,0.669,0.489,0.687,18.35,17.80,0.442,0.721,16.95,16.45,1.40,1.36,0.367,0.313,6.28,6.09,0.327,0.279,4.85,4.71,1.42,1.38,0.524,79.125,1.91,5.007,68.0296,25,12.444,0.179,-0.5
2014,Massachusetts,A10,6,0,0,0,0,0,0,0,0,109.841,95.6537,14.1875,0.821,0.506,0.464,0.682,0.4,15.58,14.62,0.367,14.98,14.06,0.59,0.56,0.188,0.188,0,0.343,0.684,0.501,0.736,21.05,19.76,0.462,0.73,19.26,18.07,1.80,1.69,0.347,0.264,5.23,4.91,0.313,0.27,4.83,4.53,0.41,0.38,0.557,80.751,2.092,27.037,70.3142,24,24.043,0.459,3.6
2014,Memphis,Amer,8,1,0,1,0,0,0,0,0,111.252,96.3212,14.9304,0.855,0.52,0.481,0.653,0.399,14.36,13.96,0.337,12.98,12.63,1.37,1.34,0.188,0.206,0.018,0.361,0.668,0.527,0.728,21.14,20.56,0.488,0.706,18.56,18.05,2.58,2.51,0.335,0.272,5.02,4.88,0.31,0.294,4.91,4.78,0.11,0.11,0.606,80.132,2.054,69.609,67.8621,22,28.502,0.566,2.8
2014,Mercer,ASun,14,1,0,1,0,0,0,0,0,108.78,101.313,7.46633,0.693,0.539,0.465,0.735,0.373,14.41,14.87,0.416,15.37,15.86,-0.96,-0.99,0.178,0.192,0.014,0.326,0.699,0.513,0.628,16.93,17.48,0.468,0.637,15.40,15.90,1.53,1.58,0.388,0.372,7.59,7.83,0.306,0.363,5.74,5.92,1.85,1.91,0.594,80.095,2.56,2.917,63.9334,23,11.039,0.145,-2.8
2014,Michigan,B10,2,3,0,1,1,1,0,0,0,122.369,99.5935,22.7757,0.918,0.555,0.496,0.761,0.359,14.33,15.36,0.276,10.04,10.77,4.28,4.59,0.148,0.173,0.025,0.289,0.711,0.531,0.6,16.71,17.92,0.504,0.679,17.42,18.68,-0.71,-0.76,0.394,0.4,8.26,8.86,0.321,0.321,5.24,5.62,3.02,3.24,0.555,79.451,1.052,71.641,61.5484,25,36.032,0.748,7.7
2014,Michigan St.,B10,4,3,1,1,1,1,0,0,0,118.203,94.4143,23.7886,0.928,0.545,0.462,0.693,0.335,12.39,12.70,0.391,14.71,15.07,-2.31,-2.37,0.171,0.183,0.012,0.335,0.723,0.521,0.642,17.86,18.30,0.44,0.63,14.58,14.95,3.27,3.35,0.391,0.358,7.47,7.66,0.332,0.37,6.46,6.62,1.01,1.03,0.624,80.354,1.664,82.535,64.3969,26,32.172,0.655,6.9
2014,Milwaukee,Horz,15,0,0,0,0,0,0,0,0,104.63,104.266,0.3633,0.5,0.496,0.492,0.733,0.455,17.61,17.61,0.369,14.19,14.19,3.42,3.42,0.2,0.185,-0.015,0.286,0.689,0.498,0.593,15.59,15.59,0.5,0.676,18.18,18.18,-2.59,-2.59,0.330,0.407,7.09,7.09,0.316,0.324,5.51,5.51,1.58,1.58,0.581,80.421,1.98,6.6,65.9973,20,13.476,0.204,-6.1
2014,Mount St. Mary's,NEC,16,0,0,0,0,0,0,0,0,107.491,111.241,-3.75021,0.392,0.517,0.534,0.741,0.373,15.70,15.14,0.344,13.67,13.18,2.03,1.96,0.17,0.188,0.018,0.283,0.669,0.504,0.572,16.38,15.79,0.543,0.76,22.94,22.12,-6.56,-6.32,0.356,0.428,8.66,8.35,0.336,0.24,4.48,4.32,4.17,4.03,0.458,79.325,1.746,2.524,68.4474,16,14.292,0.223,-9.4
2014,Nebraska,B10,11,0,0,0,0,0,0,0,0,108.82,95.6836,13.1363,0.805,0.483,0.477,0.719,0.428,16.58,16.92,0.431,16.15,16.47,0.44,0.44,0.167,0.19,0.023,0.261,0.711,0.471,0.667,16.93,17.27,0.476,0.643,16.04,16.36,0.89,0.91,0.339,0.333,6.08,6.21,0.319,0.357,5.97,6.09,0.12,0.12,0.427,80.08,1.362,46.368,64.698,19,31.541,0.640,1.3
2014,New Mexico,MWC,7,0,0,0,0,0,0,0,0,113.782,96.2346,17.5475,0.861,0.514,0.449,0.727,0.47,18.60,18.97,0.312,12.29,12.53,6.31,6.44,0.159,0.149,-0.01,0.328,0.714,0.518,0.682,19.24,19.61,0.414,0.649,14.80,15.09,4.43,4.52,0.337,0.318,5.83,5.95,0.344,0.351,6.65,6.78,-0.82,-0.83,0.616,82.009,1.938,19.974,64.7417,27,21.24,0.391,4.4
2014,New Mexico St.,WAC,13,0,0,0,0,0,0,0,0,112.746,102.113,10.6331,0.746,0.535,0.444,0.686,0.548,19.95,20.15,0.337,13.21,13.34,6.74,6.80,0.188,0.161,-0.027,0.379,0.668,0.532,0.732,20.67,20.87,0.428,0.77,18.07,18.25,2.60,2.62,0.362,0.268,5.15,5.20,0.331,0.23,4.17,4.22,0.97,0.98,0.503,83.537,1.917,18.464,65.3613,25,13.619,0.207,-2.3
2014,North Carolina,ACC,6,1,0,1,0,0,0,0,0,111.545,93.1571,18.3881,0.88,0.498,0.465,0.625,0.446,16.04,15.25,0.418,16.72,15.90,-0.68,-0.65,0.171,0.194,0.023,0.378,0.687,0.496,0.792,22.61,21.49,0.462,0.66,17.06,16.22,5.55,5.27,0.336,0.208,4.02,3.82,0.313,0.34,5.95,5.66,-1.93,-1.84,0.561,81.123,1.199,85.624,69.426,23,30.458,0.613,4.2
2014,North Carolina Central,MEAC,14,0,0,0,0,0,0,0,0,107.276,98.9836,8.29208,0.684,0.502,0.434,0.726,0.508,19.10,20.11,0.453,15.44,16.25,3.67,3.86,0.174,0.24,0.066,0.354,0.672,0.508,0.706,18.58,19.55,0.422,0.639,12.85,13.53,5.73,6.03,0.326,0.294,4.96,5.23,0.303,0.361,5.21,5.49,-0.25,-0.26,0.59,78.463,2.526,2.483,62.708,26,10.219,0.125,-0.6
2014,North Carolina St.,ACC,12,0,0,0,0,0,0,0,0,113.205,102.658,10.5467,0.776,0.498,0.474,0.661,0.364,13.10,13.35,0.431,16.46,16.78,-3.36,-3.42,0.159,0.175,0.016,0.347,0.638,0.513,0.742,20.72,21.13,0.471,0.692,17.41,17.75,3.32,3.38,0.303,0.258,4.26,4.34,0.32,0.308,5.26,5.37,-1.01,-1.03,0.493,81.597,1.062,63.363,64.734,21,29.638,0.594,0.6
2014,North Dakota St.,Sum,12,1,0,1,0,0,0,0,0,116.004,103.42,12.5832,0.738,0.55,0.501,0.754,0.417,16.74,17.54,0.405,15.07,15.79,1.67,1.75,0.155,0.174,0.019,0.314,0.726,0.56,0.729,21.74,22.77,0.468,0.653,15.91,16.66,5.83,6.11,0.349,0.271,5.04,5.27,0.375,0.347,6.77,7.09,-1.74,-1.82,0.433,79.784,2.313,6.109,63.0184,22,14.3,0.223,0.2
2014,Ohio St.,B10,6,0,0,0,0,0,0,0,0,109.354,87.6797,21.6743,0.92,0.503,0.452,0.689,0.428,15.66,16.13,0.297,10.61,10.93,5.05,5.20,0.171,0.22,0.049,0.3,0.7,0.51,0.668,18.09,18.64,0.457,0.683,15.59,16.07,2.50,2.57,0.326,0.332,5.75,5.92,0.294,0.317,4.66,4.80,1.09,1.12,0.499,80.655,2.15,83.039,64.0434,25,28.439,0.565,4.5
2014,Oklahoma,B12,5,0,0,0,0,0,0,0,0,117.886,99.4806,18.4058,0.877,0.52,0.495,0.75,0.4,17.67,16.67,0.384,15.81,14.91,1.86,1.76,0.158,0.177,0.019,0.323,0.694,0.493,0.632,18.36,17.31,0.486,0.649,18.16,17.13,0.19,0.18,0.378,0.368,8.19,7.73,0.34,0.351,6.87,6.48,1.32,1.25,0.531,79.462,1.251,61.684,69.9669,23,29.271,0.585,4.1
2014,Oklahoma St.,B12,9,0,0,0,0,0,0,0,0,115.772,94.2393,21.5328,0.917,0.528,0.46,0.724,0.494,20.44,20.14,0.4,15.33,15.10,5.11,5.03,0.147,0.2,0.053,0.277,0.678,0.515,0.658,19.37,19.08,0.448,0.671,16.11,15.87,3.25,3.21,0.368,0.342,7.19,7.09,0.322,0.329,5.68,5.59,1.51,1.49,0.516,79.092,1.626,69.881,66.9981,21,28.791,0.573,1.4
2014,Oregon,P12,7,1,0,1,0,0,0,0,0,118.258,99.4749,18.783,0.854,0.534,0.493,0.766,0.429,18.65,18.15,0.48,18.78,18.28,-0.13,-0.13,0.163,0.193,0.03,0.328,0.682,0.507,0.661,19.02,18.51,0.497,0.684,18.60,18.11,0.42,0.41,0.392,0.339,7.54,7.34,0.323,0.316,5.59,5.44,1.96,1.90,0.527,79.888,2.211,58.907,67.8101,23,25.655,0.498,2.6
2014,Pittsburgh,ACC,9,1,0,1,0,0,0,0,0,116.412,94.8924,21.5198,0.923,0.509,0.468,0.711,0.46,17.13,18.02,0.37,13.41,14.11,3.72,3.92,0.165,0.192,0.027,0.377,0.712,0.5,0.732,19.17,20.17,0.453,0.666,15.29,16.09,3.88,4.08,0.356,0.268,5.00,5.26,0.331,0.334,5.60,5.90,-0.61,-0.64,0.628,80.125,1.508,74.729,62.7245,25,27.298,0.537,4.1
2014,Providence,BE,11,0,1,0,0,0,0,0,0,114.031,99.2945,14.7367,0.815,0.481,0.489,0.781,0.419,17.13,17.86,0.343,12.98,13.53,4.15,4.33,0.173,0.164,-0.009,0.354,0.7,0.46,0.683,16.44,17.15,0.487,0.713,18.37,19.16,-1.93,-2.01,0.350,0.317,5.81,6.06,0.329,0.287,5.00,5.21,0.81,0.85,0.565,82.069,2.052,43.138,63.2914,22,27.234,0.536,1.2
2014,Saint Joseph's,A10,10,0,0,0,0,0,0,0,0,111.261,98.2332,13.0273,0.839,0.539,0.476,0.641,0.434,14.57,14.93,0.306,11.93,12.22,2.65,2.71,0.187,0.154,-0.033,0.295,0.724,0.52,0.632,17.22,17.63,0.461,0.657,16.51,16.91,0.71,0.72,0.380,0.368,7.33,7.50,0.337,0.343,6.30,6.45,1.02,1.05,0.571,79.922,2.138,38.758,64.4393,24,22.509,0.422,2.1
2014,Saint Louis,A10,5,1,0,1,0,0,0,0,0,105.599,89.8073,15.792,0.86,0.497,0.44,0.711,0.406,15.41,15.51,0.343,12.71,12.79,2.70,2.72,0.186,0.21,0.024,0.292,0.709,0.505,0.674,18.17,18.29,0.441,0.743,16.98,17.08,1.19,1.20,0.320,0.326,5.57,5.60,0.291,0.257,3.87,3.90,1.69,1.71,0.58,80.531,2.475,14.572,65.5822,25,21.668,0.401,3.8
2014,San Diego St.,MWC,4,2,0,1,1,0,0,0,0,109.055,89.2312,19.8236,0.887,0.468,0.444,0.664,0.449,15.86,16.67,0.318,11.27,11.84,4.59,4.83,0.153,0.211,0.058,0.361,0.705,0.454,0.748,18.06,18.98,0.436,0.69,14.91,15.67,3.16,3.32,0.339,0.252,4.54,4.78,0.308,0.31,4.73,4.97,-0.19,-0.20,0.397,80.6,1.858,55.124,62.8054,27,22.259,0.416,6
2014,Stanford,P12,10,2,0,1,1,0,0,0,0,113.435,97.4392,15.9959,0.834,0.519,0.483,0.703,0.446,17.03,17.22,0.37,14.33,14.49,2.69,2.72,0.168,0.17,0.002,0.295,0.72,0.503,0.707,19.31,19.53,0.458,0.663,16.45,16.63,2.86,2.89,0.371,0.293,5.90,5.97,0.355,0.337,6.48,6.55,-0.58,-0.58,0.466,81.725,2.423,73.42,65.271,21,28.957,0.577,1.1
2014,Stephen F. Austin,Slnd,12,1,0,1,0,0,0,0,0,111.44,100.651,10.7884,0.752,0.524,0.502,0.711,0.401,14.64,15.66,0.525,17.51,18.73,-2.87,-3.07,0.168,0.244,0.076,0.385,0.707,0.523,0.642,17.24,18.44,0.495,0.741,17.11,18.30,0.13,0.14,0.352,0.358,6.47,6.92,0.348,0.259,4.20,4.50,2.27,2.42,0.626,77.879,1.924,0.2,61.7091,29,7.349,0.056,1.7
